did,rkey,time_us,time_iso,langs,text
did:plc:4g72hsk4s3zvybpm5di373tb,3lsiazmdscc2h,1750911049854185,2025-06-26T04:10:49.854185+00:00,en,"🌟✨ Discover #ELFCosmetics' latest line boasting cruelty-free, affordable makeup in vibrant shades perfect for every look! 💄💕 #BeautySpendSmart #Goiquefree #HauteMakeup Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsib236mn22h,1750911066751114,2025-06-26T04:11:06.751114+00:00,en,"""Get the drama without the drama with Essence's affordable, high-quality mascara! This German brand packs a punch with its volumizing formula and cruelty-free, vegan-friendly formula. #EssenceMascara #AffordableLuxury #CrueltyFreeBeauty"" Donate Us - pslk.net/amazonlink"
did:plc:zx3vgjyrumtckkw7vxfexdhl,3lsib4u4zls2x,1750911161567519,2025-06-26T04:12:41.567519+00:00,en,"isabella is jewish but she's been seen eating hot dogs, from what i can find it's more orthodox jews who are more likely to keep kosher but overall avoiding pork seems to still be done by significant numbers of jews  so like, are these made with pork or are they beef/vegan/etc"
did:plc:iqrdlm627gb4k6xnhi3fav7g,3lsibeqdy422h,1750911426610949,2025-06-26T04:17:06.610949+00:00,en,"Homemade Gummy Bears [Vegan, Gluten-Free] recipekeeperonline.com/recipe/Zk097..."
did:plc:4g72hsk4s3zvybpm5di373tb,3lsibey54r22h,1750911431150894,2025-06-26T04:17:11.150894+00:00,en,"""Revolutionizing beauty on a budget! Discover how e.l.f. Cosmetics, a $1B+ brand, disrupted the industry with affordable, cruelty-free, & vegan-friendly products, making high-quality beauty accessible to all #elfcosmetics #beautyonthemodestbudg... Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:zo3ylq3umqe2hfnszn7tmsi4,3lsibi6rgg22w,1750911538975785,2025-06-26T04:18:58.975785+00:00,en,Me and my boyfriend made vegan burrito bowl dinner and it was so good ;v; what a lucky dog i am to live in this world
did:plc:ywz4gwsv54nz4ff4ga3c7jtn,3lsibl5k6bc2p,1750911638372596,2025-06-26T04:20:38.372596+00:00,en,I'm making vegan jambalaya for myself and Zeit and so far it seems to be going well. I've never cooked it or had it so we'll see how i do haha
did:plc:4g72hsk4s3zvybpm5di373tb,3lsibnsbpsc2h,1750911727270815,2025-06-26T04:22:07.270815+00:00,en,"🌱 Clean beauty is booming! Amazon offers a wide range of organic & cruelty-free skincare, haircare, and makeup options. Whether you're a fan of plant-powered formulas or want to go plastic-free, their selection has you covered. #SustainableBeauty #CleanSkin... Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsibomxwr22h,1750911754963593,2025-06-26T04:22:34.963593+00:00,en,🌱 Amazon's sustainable skincare line is leading the eco-conscious beauty revolution with plant-based ingredients & minimal packaging. Good for the planet & your skin! #SustainableSkincare #AmazonFashion Kindly read this: cutt.ly/RrRrE1NO
did:plc:4g72hsk4s3zvybpm5di373tb,3lsibqljwac2h,1750911821274806,2025-06-26T04:23:41.274806+00:00,en,"""Clean beauty is no longer a trend, it's a movement. As consumers demand transparency & sustainability, brands are redefining what it means to be beautiful. Expect eco-friendly packaging, reef-safe formulas & cruelty-free practices to become the new norm #C... Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4p4rdf4sdg4pfngmxhtesqao,3lsibtahwsc2f,1750911911450368,2025-06-26T04:25:11.450368+00:00,en,"""Top-rated pet crates on Amazon: keeping your furry friend safe & comfy while shopping. Cruelty-free designs, easy assembly, and perfect for travel! Tags: Amazon pet crates #petparenting #pettravel #happinessforall"" buy from here: cutt.ly/KrECJilP"
did:plc:dsa46qcnfaw3x7yjaizqsgdb,3lsibtzku5s2p,1750911936872790,2025-06-26T04:25:36.872790+00:00,en,"dipping oreos in sour cream is such a hidden gem. they stop being vegan though, if you do this. if that's something you worry about."
did:plc:4g72hsk4s3zvybpm5di373tb,3lsibvkadys2h,1750911987066900,2025-06-26T04:26:27.066900+00:00,en,"""Unlock glowing skin with the right ingredients! Discover the top 5 skincare trends of 2023, from retinol-infused serums to plant-based exfoliants, and learn how to incorporate them into your routine for a radiant complexion #skincare #glowup #... Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsibwyonjk2h,1750912035747281,2025-06-26T04:27:15.747281+00:00,en,"""Amazon clean beauty brands to watch: @Burt's Bees natural skincare @Ilia Beauty cruelty-free makeup @Andalou Naturals organic haircare. These eco-friendly labels are shaking up the $127B beauty industry #amazoncleanbeauty #sustainablebeauty #ecofriendly"" Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsibxxatbs2h,1750912067777366,2025-06-26T04:27:47.777366+00:00,en,"""Amazon's secret to beauty success? Focus on details! From cruelty-free formulas to sustainable packaging, Amazon's makeup brands are redefining the beauty standards. #AmazonMakeup #SustainableBeauty"" Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsibypn7ws2h,1750912093964150,2025-06-26T04:28:13.964150+00:00,en,"Exploring cruelty-free beauty? Check out #ElFCosmetics for affordable, vegan products that don't skimp on style! 🌿� mascara ✨ #sustainablebeauty #vegancosmetics Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsibywvpfc2h,1750912101160550,2025-06-26T04:28:21.160550+00:00,en,Amazon's latest moisturizer combines premium ingredients with plant-based formulas to deliver Hydration. 🌱✨Say goodbye to dry skin & embrace softness. #AmazonSkincare #MoisturizerMagic ✨🌱 Cheap & High Quality Makeup: cutt.ly/FrRrWxtI
did:plc:4g72hsk4s3zvybpm5di373tb,3lsicbescic2h,1750912384862628,2025-06-26T04:33:04.862628+00:00,en,"""Unlock the power of organic beauty with Amazon! Did you know their private label brands like Belei & W3LL PEOPLE use only non-GMO, cruelty-free & eco-friendly ingredients? Discover the clean beauty revolution on Amazon! #AmazonOrganicBeauty #Cle... Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsicc7khx22h,1750912412863721,2025-06-26T04:33:32.863721+00:00,en,"""Get glowing on a budget! Self-tanners are no longer just for summer. Ditch the artificial smell & harsh chemicals. Opt for eco-friendly, cruelty-free & vegan-friendly alternatives for a radiant, sun-kissed look all year round #SelfTanner #SustainableBeauty"" Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsiccwbeos2h,1750912435852219,2025-06-26T04:33:55.852219+00:00,en,"Blush is revolutionizing the cosmetics industry with its innovative vegan and cruelty-free products, appealing to eco-conscious consumers nationwide. Safe, effective, and stylish—Blush is the future of makeup. #EcoBeauty #MakeupRevolution Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsiceizjds2h,1750912489752487,2025-06-26T04:34:49.752487+00:00,en,"🐌🧴 Amazon's vegan ingredient: Salicornia mucin - found in snail slim, emerges as a luxe, cruelty-free skincare gem for ultra-hydrated glow! 💆‍♀️ #SkincareInnovations #CrueltyFree #LuxSkincare 🌿💧 Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:zknmuixv7j7g72uei6wdmizn,3lsichnpnqk2k,1750912595560352,2025-06-26T04:36:35.560352+00:00,en,"ProZenith Official – Natural Formula for Weight Loss  ProZenith Official – Natural Formula for Weight Loss is a powerful, plant-based supplement designed to support safe and sustainable fat loss. Unlike synthetic weight loss products that rely on harmful  visit us : scanlators.com/threads/proz..."
did:plc:4g72hsk4s3zvybpm5di373tb,3lsichw3puk2h,1750912603860813,2025-06-26T04:36:43.860813+00:00,en,"""Unlock eco-friendly skincare with Amazon's sustainable picks! Discover plant-based cleansers, refillable products, and cruelty-free brands making waves in the industry. Shop now and glow with a clear conscience! #AmazonSustainableSkincare #EcoFriendlyBeauty"" Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsici4gl3c2h,1750912610067678,2025-06-26T04:36:50.067678+00:00,en,"@danieljessup New E.l.F. collection launches with vegan, eco-friendly makeup that delivers luxury results 💄✨ Perfect for the conscious beauty shopper! 👏 #ELFMakeup #SustainableBeauty #CrueltyFree #ForbesBeauty Picks 💓 Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsici7xiec2h,1750912614452354,2025-06-26T04:36:54.452354+00:00,en,"""Revolutionizing beauty standards, one affordable, cruelty-free product at a time! e.l.f. Cosmetics is crushing the industry with high-quality makeup at unbeatable prices #elfcosmetics #affordablebeauty #crueltyfree"" Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:ziyu3nm7uuqxecevraij5ybx,3lsiche6bbs25,1750912722968641,2025-06-26T04:38:42.968641+00:00,en,"A friend once said (on a foie-gras demo) that ""animal rights isn't about changing people's minds. It's about ruining their lives until they do what we say.""  Which isn't really true - but with every campaign you have to accept that some minds won't change, and to have a way of dealing with that."
did:plc:4g72hsk4s3zvybpm5di373tb,3lsico4dopc2h,1750912811755688,2025-06-26T04:40:11.755688+00:00,en,"""Lip gloss obsession is back! Discover the top 5 trends driving the $1.3B lip gloss industry. From vegan formulas to holographic finishes, what's fueling the comeback of this 90s beauty staple? #LipGlossRevival #BeautyTrends"" Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsicrulmik2h,1750912937867100,2025-06-26T04:42:17.867100+00:00,en,"""Unlocking Amazon's Anti-Aging Secrets! From retinol creams to plant-based serums, discover the top Amazon anti-aging products that are getting rave reviews from beauty experts and customers alike! #AmazonAntiAging #BeautyOnAmazon"" Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsicts5wcc2r,1750913002458769,2025-06-26T04:43:22.458769+00:00,en,"Just ran into the latest for Amazon's organic beauty products, and it's 🔥! From skincare to makeup, they're offering sustainable, cruelty-free options at competitive prices. Perfect for the eco-conscious beauty enthusiast looking to upgrade their routine witho... Donate Us - pslk.net/amazonlink"
did:plc:lzbcjo4kpfgv3cvbyt2prheo,3lsicvlaelk2v,1750913066359578,2025-06-26T04:44:26.359578+00:00,en,Chickpea Quiche from The No-Meat Athlete cookbook! It's more vegan deliciousness 😋  Also... Pac-Man??
did:plc:4g72hsk4s3zvybpm5di373tb,3lsicw2pvz22r,1750913077975750,2025-06-26T04:44:37.975750+00:00,en,"Amazon's makeup remover wipes are a game-changer! Skip the messy mess with traditional cotton pads & embrace these pH-balanced, alcohol-free, cruelty-free wipes that effortlessly glide off even the toughest makeup without leaving your skin feelin... Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4p4rdf4sdg4pfngmxhtesqao,3lsicye46k22f,1750913157264658,2025-06-26T04:45:57.264658+00:00,en,"Treats your pup to luxury on Amazon! 🐾 From vegan chews to natural snacks, find the perfect gift for your furry friend. Amazon's range is unmatched—shop now for delicious & healthy options! #PetMoments #AmazonPetTreats buy from here: cutt.ly/KrECJilP"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsid6yk3qk2h,1750913377672742,2025-06-26T04:49:37.672742+00:00,en,"""E.l.f. Cosmetics is the new beauty standard. This $1 billion brand is disrupting the industry with affordable, cruelty-free, & vegan-friendly products. Now the largest independent makeup manufacturer in the US #eLfCosmetics #SustainableBeauty"" Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsidavmyf22r,1750913442163350,2025-06-26T04:50:42.163350+00:00,en,"✨ breakthrough: #Amazon makeup remover wipes now use plant-based materials! 👍 Skin-loving, eco-friendly, and seriously effective. Swipe up to shop now! 🛒💚 #SustainableBeauty #AmazonBasics #NoHarshChemicals ✨ Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsidhtfeek2s,1750913674867744,2025-06-26T04:54:34.867744+00:00,en,🌿 Amazon's expanding its clean beauty empire with sustainable skincare options! 🛒 Now shoppers can find eco-friendly products with ethical sourcing and cruelty-free guarantees. 👐 #SustainableBeauty #AmazonTrends Kindly read this: cutt.ly/RrRrE1NO
did:plc:4g72hsk4s3zvybpm5di373tb,3lsidmfnd5s2s,1750913827650129,2025-06-26T04:57:07.650129+00:00,en,"Launch of Amazon's Sustainable Skincare Line: First-line products free from harmful chemicals, clinically proven to enhance skin tone naturally. Made with plant-based ingredients & high botanical oils - gentle on skin & environment. Compaired to... Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsidoepj6s2s,1750913893866032,2025-06-26T04:58:13.866032+00:00,en,"Breakthrough! Amazon launches revolutionary Hydra-Boost Moisturizer, delivering 24-hour hydration with plant-based ingredients & Arctic Hydra Stem Cells. Dermatologist-approved for all skin types. #AmazonBeauty #HydrationHype #MoisturizerMagic 💧🌿... Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:vweikiqhqe3474f2i3a5dbqt,3lsidqpnub22b,1750913972557253,2025-06-26T04:59:32.557253+00:00,en,Being vegan is a lot easier and cheaper than some people make it seem.
did:plc:4g72hsk4s3zvybpm5di373tb,3lsidusytes2h,1750914111053151,2025-06-26T05:01:51.053151+00:00,en,"""Get the glow without the damage: Self-tanners are no longer a beauty secret, with eco-friendly, long-lasting options available. From dihydroxyacetone (DHA) to plant-based formulas, discover the safest, most effective self-tanning solutions for a radiant compl... Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsidwplw5s2h,1750914174155123,2025-06-26T05:02:54.155123+00:00,en,"""Unlock sustainable beauty with Amazon's organic options! From natural skincare to eco-friendly makeup, discover the best cruelty-free and vegan-friendly products that prioritize people & planet #AmazonOrganicBeauty #SustainableBeauty #EcoFriendly"" Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsie47pynk2s,1750914358269513,2025-06-26T05:05:58.269513+00:00,en,"Binge-watching Terra Formars and feel like a wrinkly Waste King? Try Amazon's sleek new vegan retinol tablets. Less slippery, more wallet-friendly. 👀 amzn.to/3XN3dTR #SkinGoals #RetinolRevolution Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4p4rdf4sdg4pfngmxhtesqao,3lsie5shbxk2f,1750914413964198,2025-06-26T05:06:53.964198+00:00,en,"""Discover the best pet shampoos on Amazon! From hypoallergenic options to charm your pets to natural, cruelty-free choices, find the perfect cleanse for your furry friends. Shop now and keep those tails wagging!"" check discount: cutt.ly/KrECJilP"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsie6finxk2s,1750914431556256,2025-06-26T05:07:11.556256+00:00,en,"Amazon unveils new line of sustainable skincare, using recycled materials & cruelty-free practices. news.link #SustainableBeauty #AmazonTrends 🌱✨ Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsie6l6hds2h,1750914437948863,2025-06-26T05:07:17.948863+00:00,en,"""Get ready to glow with e.l.f. cosmetics! This game-changing brand is leading the charge in affordable, cruelty-free beauty. From makeup to skincare, e.l.f.'s innovative products are making waves in the industry. #elfcosmetics #beautyonthabudget"" Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4xiiq5djl54wqrfctp5zeyp4,3lsie7ghfw22c,1750914469753078,2025-06-26T05:07:49.753078+00:00,en,"Public polling in the US and Europe found while as many as 91% of respondents would be willing to try plant-based “alternative meats”, only about 20% would consider eating insects."
did:plc:2qb2ezlp5enymwhm6eijidoz,3lsieactsbk2t,1750914497077866,2025-06-26T05:08:17.077866+00:00,en,"OMG @methyog.bsky.social I found more videos of you, including a few with Pete the Vegan, which  @harryseaotter.bsky.social going to LOVE (so will @arosen999.bsky.social @shawty007br549.bsky.social @amsred.bsky.social @dcclegend.bsky.social  and @jeffminondo.bsky.social)"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsiefibmmk2s,1750914669261139,2025-06-26T05:11:09.261139+00:00,en,"✨Amazon Makeup Remover Wipes Revolutionize Skincare✨ Gentle, Effective & Cruelty-Free - The Ultimate Makeup Removal Solution! 🌿✨ ##SkincareSimplified #MakeupFree #AmazonBeauty Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4xiiq5djl54wqrfctp5zeyp4,3lsiefs5uqc2c,1750914684250507,2025-06-26T05:11:24.250507+00:00,en,"Public polling in the US and Europe found while as many as 91% of respondents would be willing to try plant-based “alternative meats”, only about 20% would consider eating insects."
did:plc:4p4rdf4sdg4pfngmxhtesqao,3lsiejaexwc2f,1750914797649820,2025-06-26T05:13:17.649820+00:00,en,"🐾 Amazon's pet treat aisle is wild—with vegan options, organic treats, & even barista-style brews! From bacon-flavored chews to CBD-infused snacks, treat your furbaby to the best. 🐶💕 #PetTreats #AmazonTrending check discount: cutt.ly/KrECJilP"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsieqd2ytc2s,1750915033565113,2025-06-26T05:17:13.565113+00:00,en,"Atlast! Amazon has launched its sustainable skincare line, crafted from eco-friendly ingredients sourced ethically. From biodegradable packaging to cruelty-free formulations, it's a game-changer for conscious consumers like me. #SustainableSkincare #AmazonEco... Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsieqm6uoc2h,1750915042861838,2025-06-26T05:17:22.861838+00:00,en,"""Unlock a smoother, brighter you! Amazon's anti-aging secrets revealed! From retinol-rich serums to plant-based moisturizers, discover the top Amazon picks to reduce fine lines and wrinkles. Get the inside scoop! #AmazonAntiAging #Skincare"" Donate Us - pslk.net/amazonlink"
